epoch,score,best_score,mode,action,target_layer,target_block,target_step,reason,growth_detail,step_score,depth_score,width_score,primitive_score,prune_score,repair_category_score,descriptor_repair_score,soft_prune_score,expected_cost,alive_mean,cost_weight,alive_weight,semantic_weight,skill_weight,consistency_weight,semantic_mass,residual_only_ratio,skill_loss,consistency_metric,prior_cost,skill_count,seconds,train_block_mse,train_block_cos,train_delta_mse,train_delta_cos,train_norm_mse,train_norm_cos,val_block_mse,val_block_cos,val_delta_mse,val_delta_cos,val_norm_mse,val_norm_cos
30,0.11851937402536475,0.11851937402536475,EXPLOIT,sharpen,-1,-1,-1,significant_best,none,0.26565898106360963,0.2937951511694743,0.3226419212180237,-0.2676253063720651,-999.0,0.20024060079487538,0.34638701079950845,0.11857217872180478,0.2968984544277191,0.8160766959190369,0.00039999999999999975,4.7619047619047614e-05,0.012,0.006,0.003777777777777778,0.5272740125656128,0.1557716727256775,0.02031790092587471,0.9986385107040405,0.4099598824977875,20,27.33176851272583,0.10228067642698685,0.9724151194095612,0.102280676116546,0.9220965877175331,0.02465314061070482,0.9875971272587776,0.10215172171592712,0.9723491430282593,0.10215172171592712,0.922162339091301,0.024605998955667018,0.9876209497451782
23,0.1162501370298366,0.1162501370298366,WAIT,noop,-1,-1,-1,normal,none,0.15811198982230648,0.3693803722612364,0.3520570360212013,-0.15013183665836188,-999.0,0.1548154438046425,0.18493529811661685,0.05099696674524211,0.2895813584327698,0.8177240490913391,0.0,0.0,0.01083333333333333,0.006,0.002740740740740741,0.5044806599617004,0.13662829995155334,0.02083185315132141,0.9987280964851379,0.4070841670036316,20,26.690922021865845,0.10551338400691748,0.97156892567873,0.10551338413109382,0.919475877781709,0.026462248883520563,0.9866809835036595,0.10500333979725837,0.9717543482780456,0.10500333942472935,0.9198780059814453,0.0261319768615067,0.9868484377861023
31,0.1186602641666929,0.1186602641666929,WAIT,noop,-1,-1,-1,normal,none,0.26565898106360963,0.2937951511694743,0.3226419212180237,-0.2676253063720651,-999.0,0.20024060079487538,0.34638701079950845,0.11857217872180478,0.2981080114841461,0.8159412741661072,0.000476190476190476,6.34920634920635e-05,0.012,0.006,0.0039259259259259265,0.5279068946838379,0.15927238762378693,0.020299291238188744,0.9986656308174133,0.40917301177978516,20,26.768253803253174,0.10202591313670079,0.9724781711896261,0.10202591301252445,0.9222837939858437,0.02450995030812919,0.9876696144541105,0.10192352384328843,0.9724857449531555,0.10192352309823036,0.9222932368516922,0.024462100677192213,0.9876938015222549
24,0.11688518799841405,0.11688518799841405,EXPLOIT,sharpen,-1,-1,-1,significant_best,none,0.15811198982230648,0.3693803722612364,0.3520570360212013,-0.15013183665836188,-999.0,0.1548154438046425,0.18493529811661685,0.05099696674524211,0.28798970580101013,0.8174916505813599,0.0,0.0,0.0115,0.006,0.002888888888888889,0.5097700953483582,0.13649508357048035,0.02071075513958931,0.9986674785614014,0.4090619385242462,20,27.75542974472046,0.10482770564655462,0.9717604671915372,0.10482770577073097,0.9200480977694193,0.02602003320741157,0.9869049891829491,0.10438477545976639,0.9718614250421524,0.10438477583229541,0.9204141646623611,0.02576305717229843,0.9870352119207382
32,0.11879520485550166,0.11879520485550166,EXPLORE,descriptor_repair,2,0,1,plateau_cleanup_planner,"descriptor_repair_L2B0_steps_1_ops_residual_repair,delta_route,normalize",-0.0494303779746236,-0.6288441814785113,-0.5804559630624804,-0.23846450696574176,-999.0,0.2813871496866823,0.48368960922591253,0.21789079188496813,0.30006492137908936,0.8158562779426575,0.0005523809523809523,7.93650793650794e-05,0.012,0.006,0.004,0.5280807614326477,0.162773996591568,0.020283134654164314,0.9986889362335205,0.40831631422042847,20,28.838656425476074,0.10170696570227543,0.9725551803906759,0.10170696588853995,0.9225251803795497,0.024390734282011786,0.9877299214402835,0.10163889080286026,0.9724944710731507,0.10163889043033122,0.9225467324256897,0.024436465464532375,0.9877068370580673
25,0.11716108783334496,0.11716108783334496,WAIT,noop,-1,-1,-1,normal,none,0.15811198982230648,0.3693803722612364,0.3520570360212013,-0.15013183665836188,-999.0,0.1548154438046425,0.18493529811661685,0.05099696674524211,0.2898973822593689,0.81724613904953,1.904761904761898e-05,0.0,0.012,0.006,0.0030370370370370377,0.5151340961456299,0.13653987646102905,0.02059408277273178,0.9986052513122559,0.41100338101387024,20,26.991082668304443,0.10430347447594007,0.9719048197070758,0.10430347460011641,0.9204294765988986,0.025749380017320314,0.987042120595773,0.1039535529911518,0.9718833684921264,0.1039535529911518,0.9207354426383972,0.025555133633315564,0.9871404975652694
33,0.11926737130557499,0.11926737130557499,WAIT,noop,-1,-1,-1,normal,none,-0.0494303779746236,-0.6288441814785113,-0.5804559630624804,-0.23846450696574176,-999.0,0.2813871496866823,0.48368960922591253,0.21789079188496813,0.30301061272621155,0.8158760070800781,0.0006285714285714283,9.523809523809523e-05,0.012,0.006,0.004,0.5262442827224731,0.1661984622478485,0.0202950332313776,0.9987168908119202,0.40698108077049255,20,26.792312622070312,0.10130654592067004,0.9726608281334241,0.10130654585858186,0.9228615000844002,0.024271791459371646,0.987790159881115,0.1010002452880144,0.9727695673704148,0.10100024454295635,0.9231083780527115,0.024110111687332392,0.9878720223903656
26,0.11758168282980722,0.11758168282980722,GROW,add_width,1,3,1,plateau_cleanup_planner,activated_block_4_in_layer_1,0.13561958844351943,0.27158080148379,0.34471056166249725,-0.14751625855677777,-999.0,0.1573017789121726,0.18616048693256176,0.05025293083503369,0.29039931297302246,0.8169832229614258,9.523809523809489e-05,0.0,0.012,0.006,0.003185185185185185,0.5188789367675781,0.14021359384059906,0.020504822954535484,0.9985859394073486,0.411429226398468,20,27.184149265289307,0.10365650051583847,0.9720608055591583,0.10365650088836749,0.9209424644708634,0.02550580968769888,0.987165420750777,0.10334297120571137,0.9720181137323379,0.10334297195076943,0.9211867988109589,0.0253533192910254,0.9872426688671112
34,0.11927792138854663,0.11927792138854663,EXPLORE,descriptor_repair,2,0,1,plateau_cleanup_planner,"descriptor_repair_L2B0_steps_1_ops_residual_repair,delta_route,normalize",-0.08479712576810197,-0.6652964160102588,-0.5785762974340662,-0.21736849095078653,-999.0,0.2814545697223451,0.4808126000859539,0.2189182477520141,0.3042832314968109,0.8160356879234314,0.0007047619047619044,0.00011111111111111112,0.012,0.006,0.004,0.5232387781143188,0.16880959272384644,0.020310482010245323,0.9987481236457825,0.4054909646511078,20,27.26436710357666,0.10059744603931904,0.9728009472290675,0.10059744622558356,0.9233969415227572,0.024205227677399913,0.9878238454461098,0.10072488114237785,0.9727018177509308,0.10072488076984883,0.9232592642307281,0.024387114867568015,0.9877317667007446
27,0.11794986754655841,0.11794986754655841,WAIT,noop,-1,-1,-1,normal,none,0.13561958844351943,0.27158080148379,0.34471056166249725,-0.14751625855677777,-999.0,0.1573017789121726,0.18616048693256176,0.05025293083503369,0.2933323085308075,0.8165408968925476,0.0001714285714285712,0.0,0.012,0.006,0.0033333333333333335,0.5225474834442139,0.14430390298366547,0.020427461713552475,0.9985751509666443,0.4116266071796417,20,26.361263513565063,0.103432098031044,0.9721113840738932,0.1034320978447795,0.9211293414235115,0.025340852172424395,0.987248986462752,0.102912288159132,0.9721314370632171,0.102912288159132,0.9214599967002869,0.02517504394054413,0.9873329281806946
35,0.12038677312930428,0.12038677312930428,EXPLOIT,sharpen,-1,-1,-1,significant_best,none,-0.08479712576810197,-0.6652964160102588,-0.5785762974340662,-0.21736849095078653,-999.0,0.2814545697223451,0.4808126000859539,0.2189182477520141,0.30548813939094543,0.8160654306411743,0.0007809523809523808,0.000126984126984127,0.012,0.006,0.004,0.5196701288223267,0.17169944941997528,0.020333725959062576,0.9987727999687195,0.40378519892692566,20,26.79765558242798,0.09971425080051025,0.9730050896604856,0.09971425098677476,0.9240859871109327,0.024111908627673984,0.9878710488478343,0.0992914006114006,0.973085281252861,0.0992914006114006,0.924448761343956,0.024034450948238372,0.9879102200269699
28,0.11813303648432097,0.11813303648432097,EXPLORE,descriptor_repair,2,0,1,plateau_cleanup_planner,"descriptor_repair_L2B0_steps_1_ops_residual_repair,delta_route,normalize",0.26565898106360963,0.2937951511694743,0.3226419212180237,-0.2676253063720651,-999.0,0.20024060079487538,0.34638701079950845,0.11857217872180478,0.2941688597202301,0.8163790702819824,0.00024761904761904746,1.5873015873015896e-05,0.012,0.006,0.003481481481481482,0.5252774953842163,0.14827433228492737,0.020367376506328583,0.9985793232917786,0.4114837050437927,20,27.923036813735962,0.1029323184862733,0.9722493117054304,0.10293231861044963,0.9215712894996008,0.025036301075791318,0.9874032338460287,0.10272549353539943,0.9724123924970627,0.10272549390792847,0.921655249595642,0.024930624291300774,0.9874566823244095
36,0.1207793685781459,0.1207793685781459,WAIT,noop,-1,-1,-1,normal,none,-0.08479712576810197,-0.6652964160102588,-0.5785762974340662,-0.21736849095078653,-999.0,0.2814545697223451,0.4808126000859539,0.2189182477520141,0.3053011894226074,0.8160209655761719,0.0008571428571428571,0.0001428571428571429,0.012,0.006,0.004,0.5156644582748413,0.17391172051429749,0.020358417183160782,0.9987993836402893,0.40215930342674255,20,27.695040225982666,0.0989929623901844,0.9731824328502019,0.09899296245227257,0.9246225044131279,0.023969697672873734,0.9879429956277211,0.09872710928320885,0.9732924252748489,0.09872710928320885,0.9248532563447952,0.02391751194372773,0.9879693984985352
29,0.11826143882547818,0.11826143882547818,WAIT,noop,-1,-1,-1,normal,none,0.26565898106360963,0.2937951511694743,0.3226419212180237,-0.2676253063720651,-999.0,0.20024060079487538,0.34638701079950845,0.11857217872180478,0.29487344622612,0.8162111639976501,0.00032380952380952374,3.174603174603179e-05,0.012,0.006,0.0036296296296296302,0.5263724327087402,0.15221963822841644,0.020344123244285583,0.9986095428466797,0.4106822609901428,20,26.920516967773438,0.10259766230980555,0.9723341807723045,0.10259766212354103,0.9218258077899615,0.024822179212545356,0.9875116388003031,0.10251284688711167,0.9723705947399139,0.10251284688711167,0.9218407779932022,0.02478665644302964,0.9875295639038086
37,0.12135697776948413,0.12135697776948413,EXPLORE,descriptor_repair,2,0,1,plateau_cleanup_planner,"descriptor_repair_L2B0_steps_1_ops_residual_repair,delta_route,normalize",-0.09408926690375038,-0.7054392169607939,-0.5834228091081494,-0.22371196348243394,-999.0,0.2794534069008113,0.47889926015362927,0.21708595848147177,0.30465665459632874,0.8159756064414978,0.000933333333333333,0.00015873015873015873,0.012,0.006,0.004,0.5116773843765259,0.17606797814369202,0.020385686308145523,0.998822033405304,0.4005448818206787,20,26.324556827545166,0.09856047295033932,0.9732904344797134,0.09856047282616297,0.9250263392925262,0.023898715681085984,0.98797890295585,0.09798560850322247,0.9734822809696198,0.09798560813069343,0.9254583358764649,0.02362782331183553,0.9881159275770187
30,0.11851937402536475,0.11851937402536475,EXPLOIT,sharpen,-1,-1,-1,significant_best,none,0.26565898106360963,0.2937951511694743,0.3226419212180237,-0.2676253063720651,-999.0,0.20024060079487538,0.34638701079950845,0.11857217872180478,0.2968984544277191,0.8160766959190369,0.00039999999999999975,4.7619047619047614e-05,0.012,0.006,0.003777777777777778,0.5272740125656128,0.1557716727256775,0.02031790092587471,0.9986385107040405,0.4099598824977875,20,27.46150302886963,0.10228067642698685,0.9724151194095612,0.102280676116546,0.9220965877175331,0.02465314061070482,0.9875971272587776,0.10215172171592712,0.9723491430282593,0.10215172171592712,0.922162339091301,0.024605998955667018,0.9876209497451782
38,0.12150400904069344,0.12150400904069344,WAIT,noop,-1,-1,-1,normal,none,-0.09408926690375038,-0.7054392169607939,-0.5834228091081494,-0.22371196348243394,-999.0,0.2794534069008113,0.47889926015362927,0.21708595848147177,0.3031732738018036,0.8159443140029907,0.0010095238095238093,0.00017460317460317462,0.012,0.006,0.004,0.507368803024292,0.17857646942138672,0.020422236993908882,0.9988360404968262,0.39871883392333984,20,27.539238214492798,0.09790762551128865,0.9734683647751808,0.09790762600799402,0.925560769935449,0.023736614423493545,0.9880609229207039,0.0975790623575449,0.9734683781862259,0.09757906198501587,0.925708532333374,0.02371786702424288,0.9880703449249267
31,0.1186602641666929,0.1186602641666929,WAIT,noop,-1,-1,-1,normal,none,0.26565898106360963,0.2937951511694743,0.3226419212180237,-0.2676253063720651,-999.0,0.20024060079487538,0.34638701079950845,0.11857217872180478,0.2981080114841461,0.8159412741661072,0.000476190476190476,6.34920634920635e-05,0.012,0.006,0.0039259259259259265,0.5279068946838379,0.15927238762378693,0.020299291238188744,0.9986656308174133,0.40917301177978516,20,25.975625038146973,0.10202591313670079,0.9724781711896261,0.10202591301252445,0.9222837939858437,0.02450995030812919,0.9876696144541105,0.10192352384328843,0.9724857449531555,0.10192352309823036,0.9222932368516922,0.024462100677192213,0.9876938015222549
39,0.12216250205164156,0.12216250205164156,EXPLOIT,sharpen,-1,-1,-1,significant_best,none,-0.09408926690375038,-0.7054392169607939,-0.5834228091081494,-0.22371196348243394,-999.0,0.2794534069008113,0.47889926015362927,0.21708595848147177,0.3032102882862091,0.8159100413322449,0.0010857142857142856,0.00019047619047619054,0.012,0.006,0.004,0.503244161605835,0.18055130541324615,0.020457984879612923,0.9988523721694946,0.39705100655555725,20,26.126636028289795,0.0968790345514814,0.9737079749504726,0.09687903492401044,0.9263226255774498,0.023648965653652945,0.9881052841742833,0.09663545861840248,0.9738431990146637,0.09663545861840248,0.9265373378992081,0.023669601138681173,0.9880948573350906
32,0.11879520485550166,0.11879520485550166,EXPLORE,descriptor_repair,2,0,1,plateau_cleanup_planner,"descriptor_repair_L2B0_steps_1_ops_residual_repair,delta_route,normalize",-0.0494303779746236,-0.6288441814785113,-0.5804559630624804,-0.23846450696574176,-999.0,0.2813871496866823,0.48368960922591253,0.21789079188496813,0.30006492137908936,0.8158562779426575,0.0005523809523809523,7.93650793650794e-05,0.012,0.006,0.004,0.5280807614326477,0.162773996591568,0.020283134654164314,0.9986889362335205,0.40831631422042847,20,27.082646369934082,0.10170696570227543,0.9725551803906759,0.10170696588853995,0.9225251803795497,0.024390734282011786,0.9877299214402835,0.10163889080286026,0.9724944710731507,0.10163889043033122,0.9225467324256897,0.024436465464532375,0.9877068370580673
40,0.12281936490411562,0.12281936490411562,WAIT,noop,-1,-1,-1,normal,none,-0.09408926690375038,-0.7054392169607939,-0.5834228091081494,-0.22371196348243394,-999.0,0.2794534069008113,0.47889926015362927,0.21708595848147177,0.3025645315647125,0.8157760500907898,0.0011619047619047616,0.00020634920634920634,0.012,0.006,0.004,0.4995242953300476,0.18263037502765656,0.020485909655690193,0.998865008354187,0.39536434412002563,20,26.95959162712097,0.09621739530315002,0.9738561133543651,0.09621739530315002,0.9268643130858739,0.023560490335027377,0.9881500169634819,0.09569843411445618,0.9738915443420411,0.09569843374192714,0.9272225290536881,0.023555610794574022,0.9881524294614792
33,0.11926737130557499,0.11926737130557499,WAIT,noop,-1,-1,-1,normal,none,-0.0494303779746236,-0.6288441814785113,-0.5804559630624804,-0.23846450696574176,-999.0,0.2813871496866823,0.48368960922591253,0.21789079188496813,0.30301061272621155,0.8158760070800781,0.0006285714285714283,9.523809523809523e-05,0.012,0.006,0.004,0.5262442827224731,0.1661984622478485,0.0202950332313776,0.9987168908119202,0.40698108077049255,20,26.47479248046875,0.10130654592067004,0.9726608281334241,0.10130654585858186,0.9228615000844002,0.024271791459371646,0.987790159881115,0.1010002452880144,0.9727695673704148,0.10100024454295635,0.9231083780527115,0.024110111687332392,0.9878720223903656
41,0.12335481255377333,0.12335481255377333,EXPLORE,descriptor_repair,4,0,1,plateau_cleanup_planner,"descriptor_repair_L4B0_steps_1_ops_residual_repair,normalize,delta_route",-0.10368164836845797,-0.6429146382130975,-0.568172524666527,-0.1885504173942027,-999.0,0.2857241686957942,0.47737821890204957,0.22535791126374435,0.30164459347724915,0.8156009912490845,0.0012,0.00022222222222222223,0.012,0.006,0.004,0.4977028965950012,0.18523071706295013,0.02048683539032936,0.9988683462142944,0.3940604627132416,20,26.829516887664795,0.09542843718081713,0.9740185325344404,0.09542843742916982,0.9274516979853312,0.023431155023475488,0.9882154355446497,0.0950602125376463,0.9740631699562072,0.09506021291017533,0.9278025895357132,0.023312397580593825,0.9882755070924759
34,0.11927792138854663,0.11927792138854663,EXPLORE,descriptor_repair,2,0,1,plateau_cleanup_planner,"descriptor_repair_L2B0_steps_1_ops_residual_repair,delta_route,normalize",-0.08479712576810197,-0.6652964160102588,-0.5785762974340662,-0.21736849095078653,-999.0,0.2814545697223451,0.4808126000859539,0.2189182477520141,0.3042832314968109,0.8160356879234314,0.0007047619047619044,0.00011111111111111112,0.012,0.006,0.004,0.5232387781143188,0.16880959272384644,0.020310482010245323,0.9987481236457825,0.4054909646511078,20,26.201451301574707,0.10059744603931904,0.9728009472290675,0.10059744622558356,0.9233969415227572,0.024205227677399913,0.9878238454461098,0.10072488114237785,0.9727018177509308,0.10072488076984883,0.9232592642307281,0.024387114867568015,0.9877317667007446
42,0.12360390188793341,0.12360390188793341,WAIT,noop,-1,-1,-1,normal,none,-0.10368164836845797,-0.6429146382130975,-0.568172524666527,-0.1885504173942027,-999.0,0.2857241686957942,0.47737821890204957,0.22535791126374435,0.3006453812122345,0.8153647780418396,0.0012,0.00023809523809523815,0.012,0.006,0.004,0.4972682595252991,0.18857431411743164,0.02047295868396759,0.9988622069358826,0.39293551445007324,20,26.82731866836548,0.09494149312376976,0.9741220146417617,0.09494149324794611,0.9278452262282372,0.02333081979304552,0.9882661451896032,0.09474840946495533,0.9740081846714019,0.0947484090924263,0.9280499875545501,0.02318504825234413,0.9883399784564972
35,0.12038677312930428,0.12038677312930428,EXPLOIT,sharpen,-1,-1,-1,significant_best,none,-0.08479712576810197,-0.6652964160102588,-0.5785762974340662,-0.21736849095078653,-999.0,0.2814545697223451,0.4808126000859539,0.2189182477520141,0.30548813939094543,0.8160654306411743,0.0007809523809523808,0.000126984126984127,0.012,0.006,0.004,0.5196701288223267,0.17169944941997528,0.020333725959062576,0.9987727999687195,0.40378519892692566,20,26.862072229385376,0.09971425080051025,0.9730050896604856,0.09971425098677476,0.9240859871109327,0.024111908627673984,0.9878710488478343,0.0992914006114006,0.973085281252861,0.0992914006114006,0.924448761343956,0.024034450948238372,0.9879102200269699
43,0.12388485756268106,0.12388485756268106,EXPLOIT,sharpen,-1,-1,-1,significant_best,none,-0.10368164836845797,-0.6429146382130975,-0.568172524666527,-0.1885504173942027,-999.0,0.2857241686957942,0.47737821890204957,0.22535791126374435,0.3002110421657562,0.8151441812515259,0.0012,0.00025,0.012,0.006,0.004,0.4967310428619385,0.19137167930603027,0.020462077111005783,0.9988582730293274,0.39189833402633667,20,25.863309144973755,0.09454844488451879,0.9742270966370901,0.09454844494660695,0.9281983703374863,0.023208048675830165,0.9883282939592998,0.09438984021544457,0.9743620008230209,0.09438984021544457,0.9283389031887055,0.02315977606922388,0.9883526057004929
36,0.1207793685781459,0.1207793685781459,WAIT,noop,-1,-1,-1,normal,none,-0.08479712576810197,-0.6652964160102588,-0.5785762974340662,-0.21736849095078653,-999.0,0.2814545697223451,0.4808126000859539,0.2189182477520141,0.3053011894226074,0.8160209655761719,0.0008571428571428571,0.0001428571428571429,0.012,0.006,0.004,0.5156644582748413,0.17391172051429749,0.020358417183160782,0.9987993836402893,0.40215930342674255,20,26.026167392730713,0.0989929623901844,0.9731824328502019,0.09899296245227257,0.9246225044131279,0.023969697672873734,0.9879429956277211,0.09872710928320885,0.9732924252748489,0.09872710928320885,0.9248532563447952,0.02391751194372773,0.9879693984985352
44,0.12437424168735743,0.12437424168735743,WAIT,noop,-1,-1,-1,normal,none,-0.10368164836845797,-0.6429146382130975,-0.568172524666527,-0.1885504173942027,-999.0,0.2857241686957942,0.47737821890204957,0.22535791126374435,0.2988242208957672,0.814903736114502,0.0012,0.00025,0.012,0.006,0.004,0.49614769220352173,0.19409042596817017,0.0204531978815794,0.9988534450531006,0.3908190429210663,20,26.432928323745728,0.09400818161666394,0.9743498836954435,0.09400818155457576,0.9286150867740314,0.023002739250659942,0.988432124753793,0.09379649795591831,0.9743622452020645,0.09379649683833122,0.9287472844123841,0.02289548274129629,0.9884864181280136
37,0.12135697776948413,0.12135697776948413,EXPLORE,descriptor_repair,2,0,1,plateau_cleanup_planner,"descriptor_repair_L2B0_steps_1_ops_residual_repair,delta_route,normalize",-0.09408926690375038,-0.7054392169607939,-0.5834228091081494,-0.22371196348243394,-999.0,0.2794534069008113,0.47889926015362927,0.21708595848147177,0.30465665459632874,0.8159756064414978,0.000933333333333333,0.00015873015873015873,0.012,0.006,0.004,0.5116773843765259,0.17606797814369202,0.020385686308145523,0.998822033405304,0.4005448818206787,20,27.19091558456421,0.09856047295033932,0.9732904344797134,0.09856047282616297,0.9250263392925262,0.023898715681085984,0.98797890295585,0.09798560850322247,0.9734822809696198,0.09798560813069343,0.9254583358764649,0.02362782331183553,0.9881159275770187
45,0.12485075347125532,0.12485075347125532,EXPLORE,descriptor_repair,2,2,1,plateau_cleanup_planner,"descriptor_repair_L2B2_steps_1_ops_residual_repair,delta_route,normalize",-0.10852006947297427,-0.8059093508573201,-0.6055429326457582,-0.25001094948081304,-999.0,0.2874023500548893,0.48565765159119456,0.21412331095470744,0.29844313859939575,0.8146886825561523,0.0012,0.00025,0.012,0.006,0.004,0.49551665782928467,0.19669640064239502,0.020447667688131332,0.9988473057746887,0.38971632719039917,20,27.1946804523468,0.09348927792161703,0.9744655897219976,0.093489277549088,0.9289931267499923,0.022846620778242746,0.9885111307104428,0.0932289980351925,0.9746284633874893,0.09322899915277957,0.9292264938354492,0.02274179458618164,0.988564133644104
38,0.12150400904069344,0.12150400904069344,WAIT,noop,-1,-1,-1,normal,none,-0.09408926690375038,-0.7054392169607939,-0.5834228091081494,-0.22371196348243394,-999.0,0.2794534069008113,0.47889926015362927,0.21708595848147177,0.3031732738018036,0.8159443140029907,0.0010095238095238093,0.00017460317460317462,0.012,0.006,0.004,0.507368803024292,0.17857646942138672,0.020422236993908882,0.9988360404968262,0.39871883392333984,20,26.47891139984131,0.09790762551128865,0.9734683647751808,0.09790762600799402,0.925560769935449,0.023736614423493545,0.9880609229207039,0.0975790623575449,0.9734683781862259,0.09757906198501587,0.925708532333374,0.02371786702424288,0.9880703449249267
